Activity ID,Activity Name,Original Duration,Remaining Duration,Baseline Start,Baseline Finish,Start,Finish,Total Float,task_code,status_code,wbs_id,task_name,pred_list,pred_details,succ_list,succ_details,start_date,end_date,delete_record_flag_x,predtask__projwbs__wbs_full_name,task__projwbs__wbs_full_name,predtask__task_name,task__task_name,pred_task_id,task_id,pred_type,PREDTASK__status_code,TASK__status_code,lag_hr_cnt,delete_record_flag_y,Delay_Duration,Delay_Status,Predecessor_Count,Successor_Count
HE-IC-0490,Issue ICR-Instrument index -Update,8,0,2023-12-25,2024-01-05,25-Dec-23 A,05-Jan-24 A,,HE-IC-0490,Completed,P2543-R01-Oct24..1.EN.6.A2,Issue ICR-Instrument index -Update,"HE-IC-3380, HE-IC-3280, HE-PR-0110, HE-HS-0250","HE-IC-3380: FS, HE-IC-3280: FS, HE-PR-0110: FS, HE-HS-0250: FS 15","ML1030, ML1859-E31, ML1749-E20, HE-IC-0500, C-COM-790, HE-IC-0610, HE-IC-2530, HE-IC-0670, CAB-4460, C-COM-790, HE-IC-0550, HE-IC-2750, C-56-PL-607-EI-1400, C-56-PL-607-EI-2200, C-56-PL-607-EI-1800, C-56-EB2-EI-1000, C-56-PR-838-EI-1010, C-56-PR-838-EI-140","ML1030: FS, ML1859-E31: FS, ML1749-E20: FS, HE-IC-0500: FS, C-COM-790: FF, HE-IC-0610: FS, HE-IC-2530: FS, HE-IC-0670: FS, CAB-4460: FS, C-COM-790: FS, HE-IC-0550: FS, HE-IC-2750: FS, C-56-PL-607-EI-1400: FS, C-56-PL-607-EI-2200: FS, C-56-PL-607-EI-1800: F",2023-12-25 00:00:00,2024-01-05 00:00:00,,P2543-R01-Oct24..1.EN.6.A2021 Specification for HYBRID PASSIVE COOLED SHELTER,P2543-R01-Oct24..1.EN.6.A2 Instrument Index,Final Issue for Design/ Construction-Specification for HYBRID PASSIVE COOLED SHELTER,Issue ICR-Instrument index -Update,HE-IC-3280,HE-IC-0490,FS,Completed,Completed,0,,0,2,4,18
HE-IC-0490,Issue ICR-Instrument index -Update,8,0,2023-12-25,2024-01-05,25-Dec-23 A,05-Jan-24 A,,HE-IC-0490,Completed,P2543-R01-Oct24..1.EN.6.A2,Issue ICR-Instrument index -Update,"HE-IC-3380, HE-IC-3280, HE-PR-0110, HE-HS-0250","HE-IC-3380: FS, HE-IC-3280: FS, HE-PR-0110: FS, HE-HS-0250: FS 15","ML1030, ML1859-E31, ML1749-E20, HE-IC-0500, C-COM-790, HE-IC-0610, HE-IC-2530, HE-IC-0670, CAB-4460, C-COM-790, HE-IC-0550, HE-IC-2750, C-56-PL-607-EI-1400, C-56-PL-607-EI-2200, C-56-PL-607-EI-1800, C-56-EB2-EI-1000, C-56-PR-838-EI-1010, C-56-PR-838-EI-140","ML1030: FS, ML1859-E31: FS, ML1749-E20: FS, HE-IC-0500: FS, C-COM-790: FF, HE-IC-0610: FS, HE-IC-2530: FS, HE-IC-0670: FS, CAB-4460: FS, C-COM-790: FS, HE-IC-0550: FS, HE-IC-2750: FS, C-56-PL-607-EI-1400: FS, C-56-PL-607-EI-2200: FS, C-56-PL-607-EI-1800: F",2023-12-25 00:00:00,2024-01-05 00:00:00,,P2543-R01-Oct24..1.EN.3.11 P&ID's (New),P2543-R01-Oct24..1.EN.6.A2 Instrument Index,Issue ICR- P&ID's,Issue ICR-Instrument index -Update,HE-PR-0110,HE-IC-0490,FS,Completed,Completed,0,,0,2,4,18
HE-IC-0490,Issue ICR-Instrument index -Update,8,0,2023-12-25,2024-01-05,25-Dec-23 A,05-Jan-24 A,,HE-IC-0490,Completed,P2543-R01-Oct24..1.EN.6.A2,Issue ICR-Instrument index -Update,"HE-IC-3380, HE-IC-3280, HE-PR-0110, HE-HS-0250","HE-IC-3380: FS, HE-IC-3280: FS, HE-PR-0110: FS, HE-HS-0250: FS 15","ML1030, ML1859-E31, ML1749-E20, HE-IC-0500, C-COM-790, HE-IC-0610, HE-IC-2530, HE-IC-0670, CAB-4460, C-COM-790, HE-IC-0550, HE-IC-2750, C-56-PL-607-EI-1400, C-56-PL-607-EI-2200, C-56-PL-607-EI-1800, C-56-EB2-EI-1000, C-56-PR-838-EI-1010, C-56-PR-838-EI-140","ML1030: FS, ML1859-E31: FS, ML1749-E20: FS, HE-IC-0500: FS, C-COM-790: FF, HE-IC-0610: FS, HE-IC-2530: FS, HE-IC-0670: FS, CAB-4460: FS, C-COM-790: FS, HE-IC-0550: FS, HE-IC-2750: FS, C-56-PL-607-EI-1400: FS, C-56-PL-607-EI-2200: FS, C-56-PL-607-EI-1800: F",2023-12-25 00:00:00,2024-01-05 00:00:00,,P2543-R01-Oct24..1.EN.4.5 F&G layout,P2543-R01-Oct24..1.EN.6.A2 Instrument Index,Issue ICR-F&G Layout,Issue ICR-Instrument index -Update,HE-HS-0250,HE-IC-0490,FS,Completed,Completed,15,,0,2,4,18
HE-IC-0500,Receive Company Comments-Instrument index -Update,8,0,2023-12-25,2024-01-05,25-Dec-23 A,05-Jan-24 A,,HE-IC-0500,Completed,P2543-R01-Oct24..1.EN.6.A2,Receive Company Comments-Instrument index -Update,HE-IC-0490,HE-IC-0490: FS,HE-IC-0510,HE-IC-0510: FS,2023-12-25 00:00:00,2024-01-05 00:00:00,,P2543-R01-Oct24..1.EN.6.A2 Instrument Index,P2543-R01-Oct24..1.EN.6.A2 Instrument Index,Issue ICR-Instrument index -Update,Receive Company Comments-Instrument index -Update,HE-IC-0490,HE-IC-0500,FS,Completed,Completed,0,,0,2,1,1
HE-IC-0510,Re-Issue for Approval-Instrument index -Update,8,0,2023-12-25,2024-01-05,25-Dec-23 A,05-Jan-24 A,,HE-IC-0510,Completed,P2543-R01-Oct24..1.EN.6.A2,Re-Issue for Approval-Instrument index -Update,HE-IC-0500,HE-IC-0500: FS,"HE-IC-0690, HE-TL-0450, HE-IC-2610, HE-IC-0520, HE-TL-0390, HE-IC-0570, HE-IC-0630","HE-IC-0690: FS, HE-TL-0450: FS, HE-IC-2610: FS, HE-IC-0520: FS, HE-TL-0390: FS, HE-IC-0570: FS, HE-IC-0630: FS",2023-12-25 00:00:00,2024-01-05 00:00:00,,P2543-R01-Oct24..1.EN.6.A2 Instrument Index,P2543-R01-Oct24..1.EN.6.A2 Instrument Index,Receive Company Comments-Instrument index -Update,Re-Issue for Approval-Instrument index -Update,HE-IC-0500,HE-IC-0510,FS,Completed,Completed,0,,0,2,1,7
HE-IC-0520,Obtain Company Approval-Instrument index -Update,8,0,2023-12-25,2024-01-05,25-Dec-23 A,05-Jan-24 A,,HE-IC-0520,Completed,P2543-R01-Oct24..1.EN.6.A2,Obtain Company Approval-Instrument index -Update,HE-IC-0510,HE-IC-0510: FS,"HE-IC-0530, HE-IC-0580","HE-IC-0530: FS, HE-IC-0580: FS",2023-12-25 00:00:00,2024-01-05 00:00:00,,P2543-R01-Oct24..1.EN.6.A2 Instrument Index,P2543-R01-Oct24..1.EN.6.A2 Instrument Index,Re-Issue for Approval-Instrument index -Update,Obtain Company Approval-Instrument index -Update,HE-IC-0510,HE-IC-0520,FS,Completed,Completed,0,,0,2,1,2
HE-IC-0530,Final Issue for Design/ Construction-Instrument Index,42,0,2024-01-26,2024-03-27,26-Jan-24 A,27-Mar-24 A,,HE-IC-0530,Completed,P2543-R01-Oct24..1.EN.6.A2,Final Issue for Design/ Construction-Instrument Index,"HE-IC-3230, HE-IC-3230, HE-IC-0520","HE-IC-3230: FF, HE-IC-3230: FS, HE-IC-0520: FS","ML1030, ML1859-E31, ML1749-E20, CAB-4460, HE-IC-0590, HE-IC-2630, HE-IC-1550, HE-IC-2740, HE-IC-2590, C-56-PL-607-EI-1400, C-56-PL-607-EI-2200, C-56-PL-607-EI-1800, C-56-EB2-EI-1000, C-56-PR-838-EI-1010, C-56-PR-838-EI-1400, C-56-PR-838-EI-1810, C-56-PR-83","ML1030: FS, ML1859-E31: FS, ML1749-E20: FS, CAB-4460: FS, HE-IC-0590: FS, HE-IC-2630: FS, HE-IC-1550: FS, HE-IC-2740: FS, HE-IC-2590: FS, C-56-PL-607-EI-1400: FS, C-56-PL-607-EI-2200: FS, C-56-PL-607-EI-1800: FS, C-56-EB2-EI-1000: FS, C-56-PR-838-EI-1010:",2024-01-26 00:00:00,2024-03-27 00:00:00,,P2543-R01-Oct24..1.EN.6.A202 Specification for HSSD,P2543-R01-Oct24..1.EN.6.A2 Instrument Index,Final Issue for Design/ Construction-Specification for HSSD,Final Issue for Design/ Construction-Instrument Index,HE-IC-3230,HE-IC-0530,FF,Completed,Completed,0,,0,2,3,17
HE-IC-0530,Final Issue for Design/ Construction-Instrument Index,42,0,2024-01-26,2024-03-27,26-Jan-24 A,27-Mar-24 A,,HE-IC-0530,Completed,P2543-R01-Oct24..1.EN.6.A2,Final Issue for Design/ Construction-Instrument Index,"HE-IC-3230, HE-IC-3230, HE-IC-0520","HE-IC-3230: FF, HE-IC-3230: FS, HE-IC-0520: FS","ML1030, ML1859-E31, ML1749-E20, CAB-4460, HE-IC-0590, HE-IC-2630, HE-IC-1550, HE-IC-2740, HE-IC-2590, C-56-PL-607-EI-1400, C-56-PL-607-EI-2200, C-56-PL-607-EI-1800, C-56-EB2-EI-1000, C-56-PR-838-EI-1010, C-56-PR-838-EI-1400, C-56-PR-838-EI-1810, C-56-PR-83","ML1030: FS, ML1859-E31: FS, ML1749-E20: FS, CAB-4460: FS, HE-IC-0590: FS, HE-IC-2630: FS, HE-IC-1550: FS, HE-IC-2740: FS, HE-IC-2590: FS, C-56-PL-607-EI-1400: FS, C-56-PL-607-EI-2200: FS, C-56-PL-607-EI-1800: FS, C-56-EB2-EI-1000: FS, C-56-PR-838-EI-1010:",2024-01-26 00:00:00,2024-03-27 00:00:00,,P2543-R01-Oct24..1.EN.6.A202 Specification for HSSD,P2543-R01-Oct24..1.EN.6.A2 Instrument Index,Final Issue for Design/ Construction-Specification for HSSD,Final Issue for Design/ Construction-Instrument Index,HE-IC-3230,HE-IC-0530,FS,Completed,Completed,0,,0,2,3,17
HE-IC-0530,Final Issue for Design/ Construction-Instrument Index,42,0,2024-01-26,2024-03-27,26-Jan-24 A,27-Mar-24 A,,HE-IC-0530,Completed,P2543-R01-Oct24..1.EN.6.A2,Final Issue for Design/ Construction-Instrument Index,"HE-IC-3230, HE-IC-3230, HE-IC-0520","HE-IC-3230: FF, HE-IC-3230: FS, HE-IC-0520: FS","ML1030, ML1859-E31, ML1749-E20, CAB-4460, HE-IC-0590, HE-IC-2630, HE-IC-1550, HE-IC-2740, HE-IC-2590, C-56-PL-607-EI-1400, C-56-PL-607-EI-2200, C-56-PL-607-EI-1800, C-56-EB2-EI-1000, C-56-PR-838-EI-1010, C-56-PR-838-EI-1400, C-56-PR-838-EI-1810, C-56-PR-83","ML1030: FS, ML1859-E31: FS, ML1749-E20: FS, CAB-4460: FS, HE-IC-0590: FS, HE-IC-2630: FS, HE-IC-1550: FS, HE-IC-2740: FS, HE-IC-2590: FS, C-56-PL-607-EI-1400: FS, C-56-PL-607-EI-2200: FS, C-56-PL-607-EI-1800: FS, C-56-EB2-EI-1000: FS, C-56-PR-838-EI-1010:",2024-01-26 00:00:00,2024-03-27 00:00:00,,P2543-R01-Oct24..1.EN.6.A2 Instrument Index,P2543-R01-Oct24..1.EN.6.A2 Instrument Index,Obtain Company Approval-Instrument index -Update,Final Issue for Design/ Construction-Instrument Index,HE-IC-0520,HE-IC-0530,FS,Completed,Completed,0,,0,2,3,17
HE-IC-0560,Receive Company Comments- I/O list -Update,10,0,2024-02-15,2024-02-29,15-Feb-24 A,29-Feb-24 A,,HE-IC-0560,Completed,P2543-R01-Oct24..1.EN.6.A3,Receive Company Comments- I/O list -Update,HE-IC-0550,HE-IC-0550: FS,HE-IC-0570,HE-IC-0570: FS,2024-02-15 00:00:00,2024-02-29 00:00:00,,P2543-R01-Oct24..1.EN.6.A3 I/O list,P2543-R01-Oct24..1.EN.6.A3 I/O list,Issue ICR- I/O list -Update,Receive Company Comments- I/O list -Update,HE-IC-0550,HE-IC-0560,FS,Completed,Completed,0,,0,2,1,1
HE-IC-0570,Re-Issue for Approval- I/O list -Update,10,0,2024-02-15,2024-02-29,15-Feb-24 A,29-Feb-24 A,,HE-IC-0570,Completed,P2543-R01-Oct24..1.EN.6.A3,Re-Issue for Approval- I/O list -Update,"HE-IC-0560, HE-IC-0510, HE-PR-0110","HE-IC-0560: FS, HE-IC-0510: FS, HE-PR-0110: FS","HE-IC-0580, HE-IC-2550, HE-IC-0750, HE-IC-0930, HE-IC-0990, HE-IC-1010, HE-IC-0950, HE-IC-2570, HE-IC-0770, CAB-4460, C-56-PL-607-EI-2000, C-56-EB2-EI-1200, C-56-EB2-EI-1210, C-56-EB2-EI-1220, C-56-PR-838-CA-1000, C-56-PR-838-CA-1030, C-56-PR-838-EI-2000,","HE-IC-0580: FS, HE-IC-2550: FS, HE-IC-0750: FS, HE-IC-0930: FS, HE-IC-0990: FS, HE-IC-1010: FS, HE-IC-0950: FS, HE-IC-2570: FS, HE-IC-0770: FS, CAB-4460: FS, C-56-PL-607-EI-2000: FS, C-56-EB2-EI-1200: FS, C-56-EB2-EI-1210: FS, C-56-EB2-EI-1220: FS, C-56-PR",2024-02-15 00:00:00,2024-02-29 00:00:00,,P2543-R01-Oct24..1.EN.6.A3 I/O list,P2543-R01-Oct24..1.EN.6.A3 I/O list,Receive Company Comments- I/O list -Update,Re-Issue for Approval- I/O list -Update,HE-IC-0560,HE-IC-0570,FS,Completed,Completed,0,,0,2,3,18
HE-IC-0570,Re-Issue for Approval- I/O list -Update,10,0,2024-02-15,2024-02-29,15-Feb-24 A,29-Feb-24 A,,HE-IC-0570,Completed,P2543-R01-Oct24..1.EN.6.A3,Re-Issue for Approval- I/O list -Update,"HE-IC-0560, HE-IC-0510, HE-PR-0110","HE-IC-0560: FS, HE-IC-0510: FS, HE-PR-0110: FS","HE-IC-0580, HE-IC-2550, HE-IC-0750, HE-IC-0930, HE-IC-0990, HE-IC-1010, HE-IC-0950, HE-IC-2570, HE-IC-0770, CAB-4460, C-56-PL-607-EI-2000, C-56-EB2-EI-1200, C-56-EB2-EI-1210, C-56-EB2-EI-1220, C-56-PR-838-CA-1000, C-56-PR-838-CA-1030, C-56-PR-838-EI-2000,","HE-IC-0580: FS, HE-IC-2550: FS, HE-IC-0750: FS, HE-IC-0930: FS, HE-IC-0990: FS, HE-IC-1010: FS, HE-IC-0950: FS, HE-IC-2570: FS, HE-IC-0770: FS, CAB-4460: FS, C-56-PL-607-EI-2000: FS, C-56-EB2-EI-1200: FS, C-56-EB2-EI-1210: FS, C-56-EB2-EI-1220: FS, C-56-PR",2024-02-15 00:00:00,2024-02-29 00:00:00,,P2543-R01-Oct24..1.EN.6.A2 Instrument Index,P2543-R01-Oct24..1.EN.6.A3 I/O list,Re-Issue for Approval-Instrument index -Update,Re-Issue for Approval- I/O list -Update,HE-IC-0510,HE-IC-0570,FS,Completed,Completed,0,,0,2,3,18
HE-IC-0570,Re-Issue for Approval- I/O list -Update,10,0,2024-02-15,2024-02-29,15-Feb-24 A,29-Feb-24 A,,HE-IC-0570,Completed,P2543-R01-Oct24..1.EN.6.A3,Re-Issue for Approval- I/O list -Update,"HE-IC-0560, HE-IC-0510, HE-PR-0110","HE-IC-0560: FS, HE-IC-0510: FS, HE-PR-0110: FS","HE-IC-0580, HE-IC-2550, HE-IC-0750, HE-IC-0930, HE-IC-0990, HE-IC-1010, HE-IC-0950, HE-IC-2570, HE-IC-0770, CAB-4460, C-56-PL-607-EI-2000, C-56-EB2-EI-1200, C-56-EB2-EI-1210, C-56-EB2-EI-1220, C-56-PR-838-CA-1000, C-56-PR-838-CA-1030, C-56-PR-838-EI-2000,","HE-IC-0580: FS, HE-IC-2550: FS, HE-IC-0750: FS, HE-IC-0930: FS, HE-IC-0990: FS, HE-IC-1010: FS, HE-IC-0950: FS, HE-IC-2570: FS, HE-IC-0770: FS, CAB-4460: FS, C-56-PL-607-EI-2000: FS, C-56-EB2-EI-1200: FS, C-56-EB2-EI-1210: FS, C-56-EB2-EI-1220: FS, C-56-PR",2024-02-15 00:00:00,2024-02-29 00:00:00,,P2543-R01-Oct24..1.EN.3.11 P&ID's (New),P2543-R01-Oct24..1.EN.6.A3 I/O list,Issue ICR- P&ID's,Re-Issue for Approval- I/O list -Update,HE-PR-0110,HE-IC-0570,FS,Completed,Completed,0,,0,2,3,18
HE-IC-0580,Obtain Company Approval- I/O list -Update,10,0,2024-02-15,2024-02-29,15-Feb-24 A,29-Feb-24 A,,HE-IC-0580,Completed,P2543-R01-Oct24..1.EN.6.A3,Obtain Company Approval- I/O list -Update,"HE-IC-0570, HE-IC-0520","HE-IC-0570: FS, HE-IC-0520: FS","HE-IC-0590, HE-IC-2780","HE-IC-0590: FS, HE-IC-2780: FS",2024-02-15 00:00:00,2024-02-29 00:00:00,,P2543-R01-Oct24..1.EN.6.A3 I/O list,P2543-R01-Oct24..1.EN.6.A3 I/O list,Re-Issue for Approval- I/O list -Update,Obtain Company Approval- I/O list -Update,HE-IC-0570,HE-IC-0580,FS,Completed,Completed,0,,0,2,2,2
HE-IC-0580,Obtain Company Approval- I/O list -Update,10,0,2024-02-15,2024-02-29,15-Feb-24 A,29-Feb-24 A,,HE-IC-0580,Completed,P2543-R01-Oct24..1.EN.6.A3,Obtain Company Approval- I/O list -Update,"HE-IC-0570, HE-IC-0520","HE-IC-0570: FS, HE-IC-0520: FS","HE-IC-0590, HE-IC-2780","HE-IC-0590: FS, HE-IC-2780: FS",2024-02-15 00:00:00,2024-02-29 00:00:00,,P2543-R01-Oct24..1.EN.6.A2 Instrument Index,P2543-R01-Oct24..1.EN.6.A3 I/O list,Obtain Company Approval-Instrument index -Update,Obtain Company Approval- I/O list -Update,HE-IC-0520,HE-IC-0580,FS,Completed,Completed,0,,0,2,2,2
HE-IC-0550,Issue ICR- I/O list -Update,10,0,2024-02-15,2024-02-29,15-Feb-24 A,29-Feb-24 A,,HE-IC-0550,Completed,P2543-R01-Oct24..1.EN.6.A3,Issue ICR- I/O list -Update,"HE-PR-0110, HE-IC-0490","HE-PR-0110: FS, HE-IC-0490: FS","HS-GN-0430, HE-IC-0560, HE-IC-2530, HE-IC-0730, CAB-4460, HE-IC-2880","HS-GN-0430: FS, HE-IC-0560: FS, HE-IC-2530: FS, HE-IC-0730: FS, CAB-4460: FS, HE-IC-2880: FS",2024-02-15 00:00:00,2024-02-29 00:00:00,,P2543-R01-Oct24..1.EN.3.11 P&ID's (New),P2543-R01-Oct24..1.EN.6.A3 I/O list,Issue ICR- P&ID's,Issue ICR- I/O list -Update,HE-PR-0110,HE-IC-0550,FS,Completed,Completed,0,,0,2,2,6
HE-IC-0550,Issue ICR- I/O list -Update,10,0,2024-02-15,2024-02-29,15-Feb-24 A,29-Feb-24 A,,HE-IC-0550,Completed,P2543-R01-Oct24..1.EN.6.A3,Issue ICR- I/O list -Update,"HE-PR-0110, HE-IC-0490","HE-PR-0110: FS, HE-IC-0490: FS","HS-GN-0430, HE-IC-0560, HE-IC-2530, HE-IC-0730, CAB-4460, HE-IC-2880","HS-GN-0430: FS, HE-IC-0560: FS, HE-IC-2530: FS, HE-IC-0730: FS, CAB-4460: FS, HE-IC-2880: FS",2024-02-15 00:00:00,2024-02-29 00:00:00,,P2543-R01-Oct24..1.EN.6.A2 Instrument Index,P2543-R01-Oct24..1.EN.6.A3 I/O list,Issue ICR-Instrument index -Update,Issue ICR- I/O list -Update,HE-IC-0490,HE-IC-0550,FS,Completed,Completed,0,,0,2,2,6
HE-IC-2750,Issue ICR-F&G index -Update,4,0,2024-02-06,2024-02-12,06-Feb-24 A,12-Feb-24 A,,HE-IC-2750,Completed,P2543-R01-Oct24..1.EN.6.A23,Issue ICR-F&G index -Update,"HE-HS-0270, HE-IC-0490, HE-IC-2980","HE-HS-0270: FS, HE-IC-0490: FS, HE-IC-2980: FS","HE-IC-2730, HE-IC-2760","HE-IC-2730: FS, HE-IC-2760: FS",2024-02-06 00:00:00,2024-02-12 00:00:00,,P2543-R01-Oct24..1.EN.4.5 F&G layout,P2543-R01-Oct24..1.EN.6.A23 F&G Index,Re-Issue for Approval-F&G Layout,Issue ICR-F&G index -Update,HE-HS-0270,HE-IC-2750,FS,Completed,Completed,0,,0,2,3,2
HE-IC-2750,Issue ICR-F&G index -Update,4,0,2024-02-06,2024-02-12,06-Feb-24 A,12-Feb-24 A,,HE-IC-2750,Completed,P2543-R01-Oct24..1.EN.6.A23,Issue ICR-F&G index -Update,"HE-HS-0270, HE-IC-0490, HE-IC-2980","HE-HS-0270: FS, HE-IC-0490: FS, HE-IC-2980: FS","HE-IC-2730, HE-IC-2760","HE-IC-2730: FS, HE-IC-2760: FS",2024-02-06 00:00:00,2024-02-12 00:00:00,,P2543-R01-Oct24..1.EN.6.A2 Instrument Index,P2543-R01-Oct24..1.EN.6.A23 F&G Index,Issue ICR-Instrument index -Update,Issue ICR-F&G index -Update,HE-IC-0490,HE-IC-2750,FS,Completed,Completed,0,,0,2,3,2
HE-IC-2750,Issue ICR-F&G index -Update,4,0,2024-02-06,2024-02-12,06-Feb-24 A,12-Feb-24 A,,HE-IC-2750,Completed,P2543-R01-Oct24..1.EN.6.A23,Issue ICR-F&G index -Update,"HE-HS-0270, HE-IC-0490, HE-IC-2980","HE-HS-0270: FS, HE-IC-0490: FS, HE-IC-2980: FS","HE-IC-2730, HE-IC-2760","HE-IC-2730: FS, HE-IC-2760: FS",2024-02-06 00:00:00,2024-02-12 00:00:00,,P2543-R01-Oct24..1.EN.6.A911 Addendum to F&G System,P2543-R01-Oct24..1.EN.6.A23 F&G Index,Final Issue for Design/ Construction-Addendum to DGs,Issue ICR-F&G index -Update,HE-IC-2980,HE-IC-2750,FS,Completed,Completed,0,,0,2,3,2
HE-IC-2760,Receive Company Comments-F&G index -Update,3,0,2024-02-13,2024-02-16,13-Feb-24 A,16-Feb-24 A,,HE-IC-2760,Completed,P2543-R01-Oct24..1.EN.6.A23,Receive Company Comments-F&G index -Update,HE-IC-2750,HE-IC-2750: FS,HE-IC-2770,HE-IC-2770: FS,2024-02-13 00:00:00,2024-02-16 00:00:00,,P2543-R01-Oct24..1.EN.6.A23 F&G Index,P2543-R01-Oct24..1.EN.6.A23 F&G Index,Issue ICR-F&G index -Update,Receive Company Comments-F&G index -Update,HE-IC-2750,HE-IC-2760,FS,Completed,Completed,0,,0,2,1,1
HE-IC-2780,Obtain Company Approval-F&G index -Update,6,0,2024-02-16,2024-02-26,16-Feb-24 A,26-Feb-24 A,,HE-IC-2780,Completed,P2543-R01-Oct24..1.EN.6.A23,Obtain Company Approval-F&G index -Update,"HE-IC-2770, HE-IC-0580","HE-IC-2770: FS, HE-IC-0580: FS","HE-IC-2740, HE-IC-2710","HE-IC-2740: FS, HE-IC-2710: FS",2024-02-16 00:00:00,2024-02-26 00:00:00,,P2543-R01-Oct24..1.EN.6.A23 F&G Index,P2543-R01-Oct24..1.EN.6.A23 F&G Index,Re-Issue for Approval-F&G index -Update,Obtain Company Approval-F&G index -Update,HE-IC-2770,HE-IC-2780,FS,Completed,Completed,0,,0,2,2,2
HE-IC-2780,Obtain Company Approval-F&G index -Update,6,0,2024-02-16,2024-02-26,16-Feb-24 A,26-Feb-24 A,,HE-IC-2780,Completed,P2543-R01-Oct24..1.EN.6.A23,Obtain Company Approval-F&G index -Update,"HE-IC-2770, HE-IC-0580","HE-IC-2770: FS, HE-IC-0580: FS","HE-IC-2740, HE-IC-2710","HE-IC-2740: FS, HE-IC-2710: FS",2024-02-16 00:00:00,2024-02-26 00:00:00,,P2543-R01-Oct24..1.EN.6.A3 I/O list,P2543-R01-Oct24..1.EN.6.A23 F&G Index,Obtain Company Approval- I/O list -Update,Obtain Company Approval-F&G index -Update,HE-IC-0580,HE-IC-2780,FS,Completed,Completed,0,,0,2,2,2
HE-IC-2770,Re-Issue for Approval-F&G index -Update,3,0,2024-02-26,2024-02-29,26-Feb-24 A,29-Feb-24 A,,HE-IC-2770,Completed,P2543-R01-Oct24..1.EN.6.A23,Re-Issue for Approval-F&G index -Update,HE-IC-2760,HE-IC-2760: FS,"HE-IC-2780, HE-IC-2700","HE-IC-2780: FS, HE-IC-2700: FS",2024-02-26 00:00:00,2024-02-29 00:00:00,,P2543-R01-Oct24..1.EN.6.A23 F&G Index,P2543-R01-Oct24..1.EN.6.A23 F&G Index,Receive Company Comments-F&G index -Update,Re-Issue for Approval-F&G index -Update,HE-IC-2760,HE-IC-2770,FS,Completed,Completed,0,,0,2,1,2
HE-IC-2700,Re-Issue for Approval- I/O list -Update,4,0,2024-02-15,2024-02-21,15-Feb-24 A,21-Feb-24 A,,HE-IC-2700,Completed,P2543-R01-Oct24..1.EN.6.A31,Re-Issue for Approval- I/O list -Update,"HE-IC-2690, HE-IC-2770","HE-IC-2690: FS, HE-IC-2770: FS",HE-IC-2710,HE-IC-2710: FS,2024-02-15 00:00:00,2024-02-21 00:00:00,,P2543-R01-Oct24..1.EN.6.A31 F&G I/O list,P2543-R01-Oct24..1.EN.6.A31 F&G I/O list,Receive Company Comments- I/O list -Update,Re-Issue for Approval- I/O list -Update,HE-IC-2690,HE-IC-2700,FS,Completed,Completed,0,,0,2,2,1
HE-IC-2700,Re-Issue for Approval- I/O list -Update,4,0,2024-02-15,2024-02-21,15-Feb-24 A,21-Feb-24 A,,HE-IC-2700,Completed,P2543-R01-Oct24..1.EN.6.A31,Re-Issue for Approval- I/O list -Update,"HE-IC-2690, HE-IC-2770","HE-IC-2690: FS, HE-IC-2770: FS",HE-IC-2710,HE-IC-2710: FS,2024-02-15 00:00:00,2024-02-21 00:00:00,,P2543-R01-Oct24..1.EN.6.A23 F&G Index,P2543-R01-Oct24..1.EN.6.A31 F&G I/O list,Re-Issue for Approval-F&G index -Update,Re-Issue for Approval- I/O list -Update,HE-IC-2770,HE-IC-2700,FS,Completed,Completed,0,,0,2,2,1
HE-IC-2690,Receive Company Comments- I/O list -Update,9,0,2024-02-15,2024-02-28,15-Feb-24 A,28-Feb-24 A,,HE-IC-2690,Completed,P2543-R01-Oct24..1.EN.6.A31,Receive Company Comments- I/O list -Update,HE-IC-2730,HE-IC-2730: FS,HE-IC-2700,HE-IC-2700: FS,2024-02-15 00:00:00,2024-02-28 00:00:00,,P2543-R01-Oct24..1.EN.6.A31 F&G I/O list,P2543-R01-Oct24..1.EN.6.A31 F&G I/O list,Issue ICR- I/O list -Update,Receive Company Comments- I/O list -Update,HE-IC-2730,HE-IC-2690,FS,Completed,Completed,0,,0,2,1,1
HE-IC-2710,Obtain Company Approval- I/O list -Update,9,0,2024-02-15,2024-02-28,15-Feb-24 A,28-Feb-24 A,,HE-IC-2710,Completed,P2543-R01-Oct24..1.EN.6.A31,Obtain Company Approval- I/O list -Update,"HE-IC-2700, HE-IC-2780","HE-IC-2700: FS, HE-IC-2780: FS","HE-IC-2720, HE-IC-0690","HE-IC-2720: FS, HE-IC-0690: FS",2024-02-15 00:00:00,2024-02-28 00:00:00,,P2543-R01-Oct24..1.EN.6.A31 F&G I/O list,P2543-R01-Oct24..1.EN.6.A31 F&G I/O list,Re-Issue for Approval- I/O list -Update,Obtain Company Approval- I/O list -Update,HE-IC-2700,HE-IC-2710,FS,Completed,Completed,0,,0,2,2,2
