Activity ID,Activity Name,Original Duration,wbs_id,pred_list,pred_details,succ_list,succ_details,start_date,end_date,Duration
HE-TL-0210,"Re-Issue for Approval- Specification for Telecom systems (CCTV, Telephone, LAN, SDH, PIDS, IDS etc.)",32,P2543-R01-Oct24..1.EN.10.A281,HE-TL-0200,HE-TL-0200: FS,"HE-TL-0220, HE-TL-0510, HE-TL-0570","HE-TL-0220: FS, HE-TL-0510: FS, HE-TL-0570: FS",2023-12-05 00:00:00,2024-01-19 00:00:00,45
HE-TL-0220,"Obtain Company Approval- Specification for Telecom systems (CCTV, Telephone, LAN, SDH, PIDS, IDS etc.)",7,P2543-R01-Oct24..1.EN.10.A281,HE-TL-0210,HE-TL-0210: FS,HE-TL-0230,HE-TL-0230: FS,2024-01-10 00:00:00,2024-01-19 00:00:00,9
HE-TL-0230,"Final Issue for Design/ Construction-Specification for Telecom systems (CCTV, Telephone, LAN, SDH, PIDS, IDS etc.)",26,P2543-R01-Oct24..1.EN.10.A281,"HE-TL-0220, HE-IC-0230, HE-IC-0290, HE-IC-620, HE-TL-2470, HE-TL-0110","HE-TL-0220: FS, HE-IC-0230: FS, HE-IC-0290: FS, HE-IC-620: SS, HE-TL-2470: FS, HE-TL-0110: FF","CAB-4470, ML1033-B22, HE-TL-0530, HE-TL-1040, HE-TL-980","CAB-4470: FS, ML1033-B22: FS, HE-TL-0530: FS, HE-TL-1040: SS, HE-TL-980: FS",2024-01-05 00:00:00,2024-02-12 00:00:00,38
HE-TL-0250,"Issue ICR- Telecom System (CCTC, Telephone, LAC, SDH, PIDS, IDS, etc.)",7,P2543-R01-Oct24..1.EN.10.A21,"HE-TL-0070, HE-IC-0190, HE-IC-0250","HE-TL-0070: FS, HE-IC-0190: SS, HE-IC-0250: SS","HE-TL-0310, HE-TL-0790, HE-TL-0260, HE-TL-0430","HE-TL-0310: FS, HE-TL-0790: FS, HE-TL-0260: FS, HE-TL-0430: FS",2023-11-14 00:00:00,2023-11-23 00:00:00,9
HE-TL-0260,"Receive Company Comments- Telecom System (CCTC, Telephone, LAC, SDH, PIDS, IDS, etc.)",9,P2543-R01-Oct24..1.EN.10.A21,HE-TL-0250,HE-TL-0250: FS,HE-TL-0270,HE-TL-0270: FS,2023-11-24 00:00:00,2023-12-08 00:00:00,14
HE-TL-0270,"Re-Issue for Approval- Telecom System (CCTC, Telephone, LAC, SDH, PIDS, IDS, etc.)",17,P2543-R01-Oct24..1.EN.10.A21,"HE-TL-0260, HE-TL-0090, HE-PR-0110, HE-IC-0190, HE-IC-0250","HE-TL-0260: FS, HE-TL-0090: FS, HE-PR-0110: FS, HE-IC-0190: SS, HE-IC-0250: SS","HE-TL-0810, HE-TL-0280","HE-TL-0810: FS, HE-TL-0280: FS",2023-12-29 00:00:00,2024-01-24 00:00:00,26
HE-TL-0290,"Final Issue for Design/ Construction-Telecom System (CCTC, Telephone, LAC, SDH, PIDS, IDS, etc.)",20,P2543-R01-Oct24..1.EN.10.A21,"HE-TL-0110, HE-TL-0280, HE-PR-0110, HE-IC-0290, HE-IC-0230, HE-TL-2470, HE-IC-0190, HE-IC-0250","HE-TL-0110: FS, HE-TL-0280: FS, HE-PR-0110: FS, HE-IC-0290: FS, HE-IC-0230: FS, HE-TL-2470: FS, HE-IC-0190: SS, HE-IC-0250: SS","HE-TL-0830, HE-TL-0470, ML1033-B22, CAB-4470, C-56-PL-607-TE-1200, C-56-PL-607-TE-1400, C-56-PL-607-TE-1600, C-56-591-01-TE-1000, C-52-598-06-TE-1000, C-52-598-05-TE-1000, C-52-598-04-TE-1000, C-52-598-03-TE-1000, C-52-598-02-TE-1000, C-52-598-01-TE-1000,","HE-TL-0830: FS, HE-TL-0470: FS, ML1033-B22: FS, CAB-4470: FS, C-56-PL-607-TE-1200: FS, C-56-PL-607-TE-1400: FS, C-56-PL-607-TE-1600: FS, C-56-591-01-TE-1000: FS, C-52-598-06-TE-1000: FS, C-52-598-05-TE-1000: FS, C-52-598-04-TE-1000: FS, C-52-598-03-TE-1000",2024-01-26 00:00:00,2024-02-23 00:00:00,28
HE-TL-0280,"Obtain Company Approval- Telecom System (CCTC, Telephone, LAC, SDH, PIDS, IDS, etc.)",39,P2543-R01-Oct24..1.EN.10.A21,HE-TL-0270,HE-TL-0270: FS,HE-TL-0290,HE-TL-0290: FS,2024-01-15 00:00:00,2024-03-08 00:00:00,53
HE-TL-0310,Issue ICR- Overall Telecom Block Diagram,7,P2543-R01-Oct24..1.EN.10.A211,"HE-TL-0250, HE-TL-0070, HE-IC-0190, HE-IC-0250","HE-TL-0250: FS, HE-TL-0070: FS, HE-IC-0190: SS, HE-IC-0250: SS","HE-TL-0430, HE-TL-0320, HE-TL-0790, HE-TL-940, HE-TL-1000, HE-TL-1200","HE-TL-0430: FS, HE-TL-0320: FS, HE-TL-0790: FS, HE-TL-940: FF, HE-TL-1000: SS 3, HE-TL-1200: FS",2023-11-14 00:00:00,2023-11-23 00:00:00,9
HE-TL-0320,Receive Company Comments- Overall Telecom Block Diagram,17,P2543-R01-Oct24..1.EN.10.A211,HE-TL-0310,HE-TL-0310: FS,HE-TL-0330,HE-TL-0330: FS,2023-11-24 00:00:00,2023-12-20 00:00:00,26
HE-TL-0330,Re-Issue for Approval- Overall Telecom Block Diagram,44,P2543-R01-Oct24..1.EN.10.A211,"HE-TL-0320, HE-TL-0090, HE-PR-0110, HE-IC-0190, HE-IC-0250","HE-TL-0320: FS, HE-TL-0090: FS, HE-PR-0110: FS, HE-IC-0190: SS, HE-IC-0250: SS","HE-TL-0340, HE-TL-0810","HE-TL-0340: FS, HE-TL-0810: FS",2023-12-29 00:00:00,2024-03-01 00:00:00,63
HE-TL-0340,Obtain Company Approval- Overall Telecom Block Diagram,39,P2543-R01-Oct24..1.EN.10.A211,HE-TL-0330,HE-TL-0330: FS,HE-TL-0350,HE-TL-0350: FS,2024-01-15 00:00:00,2024-03-08 00:00:00,53
HE-TL-0350,Final Issue for Design/ Construction-Overall Telecom Block Diagram,31,P2543-R01-Oct24..1.EN.10.A211,"HE-TL-0110, HE-TL-0340, HE-PR-0110, HE-IC-0290, HE-IC-0230, HE-TL-2470, HE-IC-0190, HE-IC-0250","HE-TL-0110: FS, HE-TL-0340: FS, HE-PR-0110: FS, HE-IC-0290: FS, HE-IC-0230: FS, HE-TL-2470: FS, HE-IC-0190: SS, HE-IC-0250: SS","HE-TL-0470, HE-TL-0830, CAB-4470, ML1033-B22, C-56-PL-607-TE-1200, C-56-PL-607-TE-1400, C-56-PL-607-TE-1600, C-56-591-01-TE-1000, C-52-598-06-TE-1000, C-52-598-05-TE-1000, C-52-598-04-TE-1000, C-52-598-03-TE-1000, C-52-598-02-TE-1000, C-52-598-01-TE-1000,","HE-TL-0470: FS, HE-TL-0830: FS, CAB-4470: FS, ML1033-B22: FS, C-56-PL-607-TE-1200: FS, C-56-PL-607-TE-1400: FS, C-56-PL-607-TE-1600: FS, C-56-591-01-TE-1000: FS, C-52-598-06-TE-1000: FS, C-52-598-05-TE-1000: FS, C-52-598-04-TE-1000: FS, C-52-598-03-TE-1000",2024-01-26 00:00:00,2024-03-10 00:00:00,44
HE-TL-1000,Issue ICR- Telecom Inter Connection Diagram,17,P2543-R01-Oct24..1.EN.10.A2112,HE-TL-0310,HE-TL-0310: SS 3,"HE-TL-1010, HE-TL-1050","HE-TL-1010: FS, HE-TL-1050: SS 3",2023-11-17 00:00:00,2023-12-13 00:00:00,26
HE-TL-1010,Receive Company Comments- Telecom Inter Connection Diagram,10,P2543-R01-Oct24..1.EN.10.A2112,HE-TL-1000,HE-TL-1000: FS,HE-TL-1020,HE-TL-1020: FS,2023-12-13 00:00:00,2023-12-27 00:00:00,14
HE-TL-1020,Re-Issue for Approval- Telecom Inter Connection Diagram,9,P2543-R01-Oct24..1.EN.10.A2112,HE-TL-1010,HE-TL-1010: FS,HE-TL-1030,HE-TL-1030: FS,2023-12-27 00:00:00,2024-01-10 00:00:00,14
HE-TL-1030,Obtain Company Approval- Telecom Inter Connection Diagram,10,P2543-R01-Oct24..1.EN.10.A2112,HE-TL-1020,HE-TL-1020: FS,HE-TL-990,HE-TL-990: FS,2024-01-10 00:00:00,2024-01-24 00:00:00,14
HE-TL-990,Final Issue for Design/ Construction-Telecom Inter Connection Diagram,22,P2543-R01-Oct24..1.EN.10.A2112,HE-TL-1030,HE-TL-1030: FS,"HE-TL-1040, C-COM-750","HE-TL-1040: FS, C-COM-750: FS",2024-01-24 00:00:00,2024-02-23 00:00:00,30
HE-TL-1050,Issue ICR- Typical Inter Connection Diagram for Pig Launcher/Receiver,7,P2543-R01-Oct24..1.EN.10.A21121,"HE-TL-1000, HE-TL-2470","HE-TL-1000: SS 3, HE-TL-2470: FS","HE-TL-1060, HE-TL-1100, HE-TL-1150","HE-TL-1060: FS, HE-TL-1100: SS 5, HE-TL-1150: FS",2023-11-19 00:00:00,2023-11-29 00:00:00,10
HE-TL-1060,Receive Company Comments- Typical Inter Connection Diagram for Pig Launcher/Receiver,8,P2543-R01-Oct24..1.EN.10.A21121,HE-TL-1050,HE-TL-1050: FS,HE-TL-1070,HE-TL-1070: FS,2023-11-30 00:00:00,2023-12-13 00:00:00,13
HE-TL-1070,Re-Issue for Approval- Typical Inter Connection Diagram for Pig Launcher/Receiver,9,P2543-R01-Oct24..1.EN.10.A21121,HE-TL-1060,HE-TL-1060: FS,HE-TL-1080,HE-TL-1080: FS,2023-12-14 00:00:00,2023-12-27 00:00:00,13
HE-TL-1080,Obtain Company Approval- Typical Inter Connection Diagram for Pig Launcher/Receiver,8,P2543-R01-Oct24..1.EN.10.A21121,HE-TL-1070,HE-TL-1070: FS,HE-TL-1040,HE-TL-1040: FS,2023-12-28 00:00:00,2024-01-10 00:00:00,13
HE-TL-1040,Final Issue for Design/ Construction-Typical Inter Connection Diagram for Pig Launcher/Receiver,31,P2543-R01-Oct24..1.EN.10.A21121,"HE-TL-1080, HE-TL-990, HE-TL-0230","HE-TL-1080: FS, HE-TL-990: FS, HE-TL-0230: SS","HE-TL-1090, C-COM-750","HE-TL-1090: FS, C-COM-750: FS",2024-01-11 00:00:00,2024-02-23 00:00:00,43
HE-TL-1100,Issue ICR- Fiber Core Allocation Diagram,6,P2543-R01-Oct24..1.EN.10.A211211,HE-TL-1050,HE-TL-1050: SS 5,HE-TL-1110,HE-TL-1110: FS,2024-08-16 07:30:00,2024-08-23 17:30:00,7
HE-TL-1110,Receive Company Comments- Fiber Core Allocation Diagram,21,P2543-R01-Oct24..1.EN.10.A211211,HE-TL-1100,HE-TL-1100: FS,HE-TL-1120,HE-TL-1120: FS,2024-08-26 07:30:00,2024-09-23 17:30:00,28
HE-TL-1150,Issue ICR- Optical Power Link Loss Calculation For SDH / FOC System,8,P2543-R01-Oct24..1.EN.10.A2112111,HE-TL-1050,HE-TL-1050: FS,HE-TL-1160,HE-TL-1160: FS,2024-01-08 00:00:00,2024-01-18 00:00:00,10
HE-TL-1160,Receive Company Comments- Optical Power Link Loss Calculation For SDH / FOC System,16,P2543-R01-Oct24..1.EN.10.A2112111,HE-TL-1150,HE-TL-1150: FS,HE-TL-1170,HE-TL-1170: FS,2024-01-19 00:00:00,2024-02-12 00:00:00,24
HE-TL-1170,Re-Issue for Approval- Optical Power Link Loss Calculation For SDH / FOC System,8,P2543-R01-Oct24..1.EN.10.A2112111,HE-TL-1160,HE-TL-1160: FS,HE-TL-1180,HE-TL-1180: FS,2024-02-13 00:00:00,2024-02-23 00:00:00,10
HE-TL-1180,Obtain Company Approval- Optical Power Link Loss Calculation For SDH / FOC System,8,P2543-R01-Oct24..1.EN.10.A2112111,HE-TL-1170,HE-TL-1170: FS,HE-TL-1140,HE-TL-1140: FS,2024-02-24 00:00:00,2024-03-07 00:00:00,12
HE-TL-1200,Issue ICR- Overall Telecom Block Diagram,9,P2543-R01-Oct24..1.EN.10.A21121111,HE-TL-0310,HE-TL-0310: FS,HE-TL-1210,HE-TL-1210: FS,2023-09-09 00:00:00,2023-09-22 00:00:00,13
HE-TL-1210,Receive Company Comments- Overall Telecom Block Diagram,10,P2543-R01-Oct24..1.EN.10.A21121111,HE-TL-1200,HE-TL-1200: FS,HE-TL-1220,HE-TL-1220: FS,2023-09-23 00:00:00,2023-10-09 00:00:00,16
HE-TL-1220,Re-Issue for Approval- Overall Telecom Block Diagram,18,P2543-R01-Oct24..1.EN.10.A21121111,HE-TL-1210,HE-TL-1210: FS,HE-TL-1230,HE-TL-1230: FS,2023-10-10 00:00:00,2023-11-03 00:00:00,24
HE-TL-1230,Obtain Company Approval- Overall Telecom Block Diagram,6,P2543-R01-Oct24..1.EN.10.A21121111,HE-TL-1220,HE-TL-1220: FS,HE-TL-1190,HE-TL-1190: FS,2023-11-06 00:00:00,2023-11-14 00:00:00,8
HE-TL-1190,Final Issue for Design/ Construction-Overall Telecom Block Diagram,23,P2543-R01-Oct24..1.EN.10.A21121111,HE-TL-1230,HE-TL-1230: FS,"HE-TL-1140, C-COM-750","HE-TL-1140: FS, C-COM-750: FS",2023-12-02 00:00:00,2024-01-05 00:00:00,34
HE-TL-1250,Issue ICR- Overall Telecom Block Diagram,6,P2543-R01-Oct24..1.EN.10.A211211111,HE-TL-0070,HE-TL-0070: FS,HE-TL-1260,HE-TL-1260: FS,2023-11-16 00:00:00,2023-11-24 00:00:00,8
HE-TL-1260,Receive Company Comments- Overall Telecom Block Diagram,11,P2543-R01-Oct24..1.EN.10.A211211111,HE-TL-1250,HE-TL-1250: FS,HE-TL-1270,HE-TL-1270: FS,2023-11-24 07:30:00,2023-12-12 07:30:00,18
HE-TL-1280,Obtain Company Approval- Overall Telecom Block Diagram,7,P2543-R01-Oct24..1.EN.10.A211211111,HE-TL-1270,HE-TL-1270: FS,HE-TL-1240,HE-TL-1240: FS,2023-12-13 07:30:00,2023-12-22 07:30:00,9
HE-TL-1270,Re-Issue for Approval- Overall Telecom Block Diagram,8,P2543-R01-Oct24..1.EN.10.A211211111,HE-TL-1260,HE-TL-1260: FS,HE-TL-1280,HE-TL-1280: FS,2023-12-23 07:30:00,2024-01-05 07:30:00,13
HE-TL-1240,Final Issue for Design/ Construction-Overall Telecom Block Diagram,20,P2543-R01-Oct24..1.EN.10.A211211111,HE-TL-1280,HE-TL-1280: FS,HE-TL-1140,HE-TL-1140: FS,2024-01-06 07:30:00,2024-02-04 07:30:00,29
HE-TL-940,Issue ICR- Telecom Equipment List,23,P2543-R01-Oct24..1.EN.10.A321,HE-TL-0310,HE-TL-0310: FF,HE-TL-950,HE-TL-950: FS,2023-11-21 00:00:00,2023-12-25 00:00:00,34
HE-TL-950,Receive Company Comments- Telecom Equipment List,14,P2543-R01-Oct24..1.EN.10.A321,HE-TL-940,HE-TL-940: FS,HE-TL-960,HE-TL-960: FS,2023-12-25 00:00:00,2024-01-15 00:00:00,21
HE-TL-960,Re-Issue for Approval-Telecom Equipment List,2,P2543-R01-Oct24..1.EN.10.A321,HE-TL-950,HE-TL-950: FS,HE-TL-970,HE-TL-970: FS,2024-01-19 00:00:00,2024-01-23 00:00:00,4
HE-TL-970,Obtain Company Approval- Telecom Equipment List,2,P2543-R01-Oct24..1.EN.10.A321,HE-TL-960,HE-TL-960: FS,HE-TL-980,HE-TL-980: FS,2024-01-19 00:00:00,2024-01-23 00:00:00,4
HE-TL-980,Final Issue for Design/ Construction-Telecom Equipment List,14,P2543-R01-Oct24..1.EN.10.A321,"HE-TL-970, HE-TL-0230","HE-TL-970: FS, HE-TL-0230: FS","HE-TL-0470, HE-TL-0610","HE-TL-0470: FS, HE-TL-0610: FS",2024-01-23 00:00:00,2024-02-12 00:00:00,20
HE-TL-0370,Issue ICR- Telecom Tie-in Block Diagram,47,P2543-R01-Oct24..1.EN.10.A2111,"HE-TL-0070, HE-IC-0190, HE-IC-0250","HE-TL-0070: FS, HE-IC-0190: SS, HE-IC-0250: SS","HE-TL-0790, HE-TL-0430, HE-TL-0380","HE-TL-0790: FS, HE-TL-0430: FS, HE-TL-0380: FS",2023-10-20 00:00:00,2023-12-27 00:00:00,68
HE-TL-0380,Receive Company Comments- Telecom Tie-in Block Diagram,7,P2543-R01-Oct24..1.EN.10.A2111,HE-TL-0370,HE-TL-0370: FS,HE-TL-0390,HE-TL-0390: FS,2024-01-16 00:00:00,2024-01-25 00:00:00,9
HE-TL-0390,Re-Issue for Approval- Telecom Tie-in Block Diagram,21,P2543-R01-Oct24..1.EN.10.A2111,"HE-TL-0090, HE-TL-0380, HE-IC-0510, HE-PR-0110, HE-IC-0190, HE-IC-0250","HE-TL-0090: FS, HE-TL-0380: FS, HE-IC-0510: FS, HE-PR-0110: FS, HE-IC-0190: SS, HE-IC-0250: SS","HE-TL-0400, HE-TL-0810","HE-TL-0400: FS, HE-TL-0810: FS",2024-01-26 00:00:00,2024-02-26 00:00:00,31
HE-TL-0400,Obtain Company Approval- Telecom Tie-in Block Diagram,9,P2543-R01-Oct24..1.EN.10.A2111,HE-TL-0390,HE-TL-0390: FS,HE-TL-0410,HE-TL-0410: FS,2024-02-26 00:00:00,2024-03-08 00:00:00,11
HE-TL-0410,Final Issue for Design/ Construction-Telecom Tie-in Block Diagram,9,P2543-R01-Oct24..1.EN.10.A2111,"HE-TL-0110, HE-TL-0400, HE-PR-0110, HE-IC-0290, HE-IC-0230, HE-TL-2470, HE-IC-0190, HE-IC-0250","HE-TL-0110: FS, HE-TL-0400: FS, HE-PR-0110: FS, HE-IC-0290: FS, HE-IC-0230: FS, HE-TL-2470: FS, HE-IC-0190: SS, HE-IC-0250: SS","CAB-4470, HE-TL-0470, ML1033-B22, HE-TL-0830, C-56-PL-607-TE-1200, C-56-PL-607-TE-1400, C-56-PL-607-TE-1600, C-56-591-01-TE-1000, C-52-598-06-TE-1000, C-52-598-05-TE-1000, C-52-598-04-TE-1000, C-52-598-03-TE-1000, C-52-598-02-TE-1000, C-52-598-01-TE-1000,","CAB-4470: FS, HE-TL-0470: FS, ML1033-B22: FS, HE-TL-0830: FS, C-56-PL-607-TE-1200: FS, C-56-PL-607-TE-1400: FS, C-56-PL-607-TE-1600: FS, C-56-591-01-TE-1000: FS, C-52-598-06-TE-1000: FS, C-52-598-05-TE-1000: FS, C-52-598-04-TE-1000: FS, C-52-598-03-TE-1000",2024-03-10 00:00:00,2024-03-25 00:00:00,15
HE-TL-0430,Issue ICR- FOC Block diagram (Telecom),6,P2543-R01-Oct24..1.EN.10.A25,"HE-TL-0310, HE-TL-0370, HE-TL-0250, HE-TL-0070, HE-IC-0190, HE-IC-0250","HE-TL-0310: FS, HE-TL-0370: FS, HE-TL-0250: FS, HE-TL-0070: FS, HE-IC-0190: SS, HE-IC-0250: SS","HE-TL-0730, HE-TL-0670, HE-TL-0550, HE-TL-0440, HE-TL-0790","HE-TL-0730: FS, HE-TL-0670: FS, HE-TL-0550: FS 9, HE-TL-0440: FS, HE-TL-0790: FS",2023-11-08 00:00:00,2023-11-16 00:00:00,8
HE-TL-0440,Receive Company Comments- FOC Block diagram (Telecom),4,P2543-R01-Oct24..1.EN.10.A25,HE-TL-0430,HE-TL-0430: FS,HE-TL-0450,HE-TL-0450: FS,2023-11-17 00:00:00,2023-11-23 00:00:00,6
HE-TL-0450,Re-Issue for Approval- FOC Block diagram (Telecom),25,P2543-R01-Oct24..1.EN.10.A25,"HE-TL-0440, HE-IC-0510, HE-IC-0270, HE-IC-0210, HE-TL-0090, HE-PR-0110, HE-IC-0190, HE-IC-0250","HE-TL-0440: FS, HE-IC-0510: FS, HE-IC-0270: FS, HE-IC-0210: FS, HE-TL-0090: FS, HE-PR-0110: FS, HE-IC-0190: SS, HE-IC-0250: SS","HE-TL-0460, HE-TL-0510, HE-TL-0690, HE-IC-0930, HE-TL-0570, HE-IC-0990, HE-TL-0750","HE-TL-0460: FS, HE-TL-0510: FS, HE-TL-0690: FS, HE-IC-0930: FS, HE-TL-0570: FS, HE-IC-0990: FS, HE-TL-0750: FS",2023-11-24 00:00:00,2023-12-30 00:00:00,36
HE-TL-0460,Obtain Company Approval- FOC Block diagram (Telecom),9,P2543-R01-Oct24..1.EN.10.A25,HE-TL-0450,HE-TL-0450: FS,HE-TL-0470,HE-TL-0470: FS,2023-12-31 00:00:00,2024-01-15 00:00:00,15
HE-TL-0470,Final Issue for Design/ Construction-FOC Block diagram (Telecom),49,P2543-R01-Oct24..1.EN.10.A25,"HE-TL-0350, HE-TL-0460, HE-TL-0410, HE-TL-0290, HE-TL-0110, HE-PR-0110, HE-IC-0290, HE-IC-0230, HE-TL-2470, HE-IC-0190, HE-IC-0250, HE-TL-980","HE-TL-0350: FS, HE-TL-0460: FS, HE-TL-0410: FS, HE-TL-0290: FS, HE-TL-0110: FS, HE-PR-0110: FS, HE-IC-0290: FS, HE-IC-0230: FS, HE-TL-2470: FS, HE-IC-0190: SS, HE-IC-0250: SS, HE-TL-980: FS","ML1030, HE-TL-0590, HE-TL-0770, CAB-4470, HE-TL-0710, HE-TL-0530, HE-TL-0830, ML1033-B22, C-56-PL-607-TE-1200, C-56-PL-607-TE-1400, C-56-PL-607-TE-1600, C-56-EB2-TE-1000, C-56-HC01-PL-TE-8200, C-56-HC01-PL-TE-8400, C-56-PR-838-TE-1000, C-56-591-01-TE-1000,","ML1030: FS, HE-TL-0590: FS, HE-TL-0770: FS, CAB-4470: FS, HE-TL-0710: FS, HE-TL-0530: FS, HE-TL-0830: FS, ML1033-B22: FS, C-56-PL-607-TE-1200: FS, C-56-PL-607-TE-1400: FS, C-56-PL-607-TE-1600: FS, C-56-EB2-TE-1000: FS, C-56-HC01-PL-TE-8200: FS, C-56-HC01-P",2024-01-16 00:00:00,2024-03-26 00:00:00,70
HE-TL-0490,"Issue ICR- Datasheets for Telecom System (CCTV, Telephone, LAN, SDH, PIDS, IDS etc.)",6,P2543-R01-Oct24..1.EN.10.1,HE-TL-0190,HE-TL-0190: FS 20,"HP-ME-0660, HP-ME-0610, HE-TL-0500, HE-TL-0550","HP-ME-0660: FS, HP-ME-0610: FS, HE-TL-0500: FS, HE-TL-0550: FS",2023-11-13 00:00:00,2023-11-21 00:00:00,8
HE-TL-0500,"Receive Company Comments- Datasheets for Telecom System (CCTV, Telephone, LAN, SDH, PIDS, IDS etc.)",19,P2543-R01-Oct24..1.EN.10.1,HE-TL-0490,HE-TL-0490: FS,HE-TL-0510,HE-TL-0510: FS,2023-11-22 00:00:00,2023-12-20 00:00:00,28
HE-TL-0510,"Re-Issue for Approval- Datasheets for Telecom System (CCTV, Telephone, LAN, SDH, PIDS, IDS etc.)",5,P2543-R01-Oct24..1.EN.10.1,"HE-TL-0500, HE-TL-0450, HE-TL-0090, HE-TL-0210, HE-IC-0190, HE-IC-0250, HE-IC-620","HE-TL-0500: FS, HE-TL-0450: FS, HE-TL-0090: FS, HE-TL-0210: FS, HE-IC-0190: SS, HE-IC-0250: SS, HE-IC-620: SS",HE-TL-0520,HE-TL-0520: FS,2023-12-29 00:00:00,2024-01-08 00:00:00,10
HE-TL-0520,"Obtain Company Approval- Datasheets for Telecom System (CCTV, Telephone, LAN, SDH, PIDS, IDS etc.)",7,P2543-R01-Oct24..1.EN.10.1,HE-TL-0510,HE-TL-0510: FS,HE-TL-0530,HE-TL-0530: FS,2024-01-08 00:00:00,2024-01-17 00:00:00,9
HE-TL-0550,"Issue ICR- Material Requisitions for Telecom System (CCTV, Telephone, LAN, SDH, PIDS, IDS etc.)",5,P2543-R01-Oct24..1.EN.10.8,"HE-TL-0070, HE-TL-0430, HE-TL-0190, HE-TL-0490, HE-IC-0190, HE-IC-0250, HE-IC-620","HE-TL-0070: FS, HE-TL-0430: FS 9, HE-TL-0190: FS, HE-TL-0490: FS, HE-IC-0190: SS, HE-IC-0250: SS, HE-IC-620: SS","HP-ME-0660, HP-ME-0610, HE-TL-0560, HP-BK-0060, HE-TL-0790","HP-ME-0660: FS, HP-ME-0610: FS, HE-TL-0560: FS, HP-BK-0060: FS, HE-TL-0790: FS",2023-11-14 00:00:00,2023-11-21 00:00:00,7
HE-TL-0560,"Receive Company Comments- Material Requisitions for Telecom System (CCTV, Telephone, LAN, SDH, PIDS, IDS etc.)",3,P2543-R01-Oct24..1.EN.10.8,HE-TL-0550,HE-TL-0550: FS,HE-TL-0570,HE-TL-0570: FS,2023-11-22 00:00:00,2023-11-27 00:00:00,5
HE-TL-0570,"Re-Issue for Approval- Material Requisitions for Telecom System (CCTV, Telephone, LAN, SDH, PIDS, IDS etc.)",5,P2543-R01-Oct24..1.EN.10.8,"HE-TL-0560, HE-TL-0450, HE-TL-0210, HE-TL-0090, HE-IC-0190, HE-IC-0250, HE-IC-620","HE-TL-0560: FS, HE-TL-0450: FS, HE-TL-0210: FS, HE-TL-0090: FS, HE-IC-0190: SS, HE-IC-0250: SS, HE-IC-620: SS",HE-TL-0580,HE-TL-0580: FS,2024-05-24 00:00:00,2024-05-31 00:00:00,7
HE-TL-0580,"Obtain Company Approval- Material Requisitions for Telecom System (CCTV, Telephone, LAN, SDH, PIDS, IDS etc.)",4,P2543-R01-Oct24..1.EN.10.8,HE-TL-0570,HE-TL-0570: FS,HE-TL-0590,HE-TL-0590: FS,2024-06-03 00:00:00,2024-06-07 00:00:00,4
HE-TL-0610,"Issue ICR-TBE for Telecom System (CCTV, Telephone, LAN, SDH, PIDS, IDS etc.)",3,P2543-R01-Oct24..1.EN.10.11,"HP-ME-0660, HP-ME-0610, HP-BK-0060, HE-TL-980","HP-ME-0660: FS, HP-ME-0610: FS, HP-BK-0060: FS, HE-TL-980: FS","HE-TL-0620, HP-ME-0620, HP-ME-0670","HE-TL-0620: FS, HP-ME-0620: SS, HP-ME-0670: SS",2024-03-10 00:00:00,2024-03-14 00:00:00,4
HE-TL-0620,"Receive Company Comments-TBE for Telecom System (CCTV, Telephone, LAN, SDH, PIDS, IDS etc.)",7,P2543-R01-Oct24..1.EN.10.11,HE-TL-0610,HE-TL-0610: FS,HE-TL-0630,HE-TL-0630: FS,2024-03-15 00:00:00,2024-03-27 00:00:00,12
HE-TL-0630,"Re-Issue for Approval-TBE for Telecom System (CCTV, Telephone, LAN, SDH, PIDS, IDS etc.)",7,P2543-R01-Oct24..1.EN.10.11,HE-TL-0620,HE-TL-0620: FS,"HE-TL-0640, HE-TL-910","HE-TL-0640: FS, HE-TL-910: FS",2024-05-29 00:00:00,2024-06-07 00:00:00,9
HE-TL-0640,"Obtain Company Approval-TBE for Telecom System (CCTV, Telephone, LAN, SDH, PIDS, IDS etc.)",10,P2543-R01-Oct24..1.EN.10.11,HE-TL-0630,HE-TL-0630: FS,HE-TL-0650,HE-TL-0650: FS,2024-06-10 00:00:00,2024-06-26 17:30:00,16
HE-TL-0670,Issue ICR-Telecom Location and Cable Routing layout,5,P2543-R01-Oct24..1.EN.10.A29,"HE-TL-0430, ML2069-B09","HE-TL-0430: FS, ML2069-B09: FS","HE-TL-0680, HE-TL-0730","HE-TL-0680: FS, HE-TL-0730: FS",2024-03-31 00:00:00,2024-04-12 00:00:00,12
HE-TL-0680,Receive Company Comments-Telecom Location and Cable Routing layout,10,P2543-R01-Oct24..1.EN.10.A29,HE-TL-0670,HE-TL-0670: FS,HE-TL-0690,HE-TL-0690: FS,2024-04-12 00:00:00,2024-04-26 00:00:00,14
HE-TL-0690,Re-Issue for Approval-Telecom Location and Cable Routing layout,1,P2543-R01-Oct24..1.EN.10.A29,"HE-TL-0450, HE-TL-0680","HE-TL-0450: FS, HE-TL-0680: FS","HE-TL-0810, HE-TL-0870, HE-TL-0700, HE-TL-910","HE-TL-0810: SS, HE-TL-0870: SS, HE-TL-0700: FS, HE-TL-910: SS",2024-04-30 00:00:00,2024-05-01 00:00:00,1
